crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,Geometry,point,x,y,norm_x,norm_y
C-Injury,pedestrian,Rain,Daylight,Wet,Stop Sign/Flasher,champaign,2010,0,1,3457,POINT (-88.2386483244526 40.1040994474419),POINT,-88.2386483244526,40.1040994474419,-0.0025563088542924803,-0.007397806973820357
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,unincorporated,2010,0,1,3458,POINT (-88.1908104976257 40.1295745225669),POINT,-88.1908104976257,40.1295745225669,-0.003100315396758308,-0.006759011631901649
B-Injury,pedestrian,Rain,"Darkness, lighted road",Wet,No Controls,urbana,2010,0,1,3460,POINT (-88.1832106264751 40.0987986140038),POINT,-88.1832106264751,40.0987986140038,-0.0031867403015263733,-0.007530727002198267
B-Injury,pedestrian,Clear,Daylight,Dry,Lane Use Marking,champaign,2010,0,1,3462,POINT (-88.257908326681 40.1426301400535),POINT,-88.257908326681,40.1426301400535,-0.0023372862122716755,-0.0064316380090412495
C-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2010,0,1,3463,POINT (-88.2484245108714 40.14454979233),POINT,-88.2484245108714,40.14454979233,-0.002445135129962565,-0.006383502137947096
C-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2010,0,1,3466,POINT (-88.2305658368422 40.1231082044912),POINT,-88.2305658368422,40.1231082044912,-0.00264822202073636,-0.006921156545934306
B-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2010,0,1,3468,POINT (-88.2542098711381 40.1126499917077),POINT,-88.2542098711381,40.1126499917077,-0.002379344644809567,-0.0071833994472061
B-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2010,0,1,3469,POINT (-88.2354010378389 40.1102708360679),POINT,-88.2354010378389,40.1102708360679,-0.0025932366430381293,-0.0072430575064246555
C-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2010,0,1,3472,POINT (-88.2579814193108 40.1310366617708),POINT,-88.2579814193108,40.1310366617708,-0.0023364550108679006,-0.0067223480417804736
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2010,0,1,3473,POINT (-88.272114235726 40.1343492729123),POINT,-88.272114235726,40.134349272912296,-0.0021757381659920296,-0.006639283298834973
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,urbana,2010,0,1,3474,POINT (-88.2192608348474 40.1074075230994),POINT,-88.2192608348474,40.1074075230994,-0.002776781268839634,-0.007314855959530628
C-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2010,0,1,3475,POINT (-88.279901906162 40.0983091751059),POINT,-88.279901906162,40.0983091751059,-0.002087177628259339,-0.00754299983305723
C-Injury,pedestrian,Clear,Darkness,Dry,Traffic Signal,urbana,2010,0,1,3477,POINT (-88.190699828222 40.0984105956338),POINT,-88.190699828222,40.098410595633794,-0.0031015739171314674,-0.007540456682135257
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,urbana,2010,0,1,3480,POINT (-88.2239290860801 40.111033831905),POINT,-88.2239290860801,40.111033831905,-0.0027236944256255136,-0.007223925151200926
Property Damage,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,urbana,2010,0,0,3481,POINT (-88.176777156046 40.1055211301592),POINT,-88.176777156046,40.105521130159204,-0.003259901024668255,-0.007362157842540232
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2010,0,1,3482,POINT (-88.2496097490661 40.0980993219259),POINT,-88.2496097490661,40.0980993219259,-0.00243165673064842,-0.007548261966072146
B-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,rantoul,2010,0,1,3483,POINT (-88.1523710991309 40.308218834976),POINT,-88.1523710991309,40.308218834976,-0.003537444038602628,-0.0022794505681067467
B-Injury,pedestrian,Snow,Daylight,Snow or Slush,No Controls,champaign,2010,0,1,3484,POINT (-88.2728326123487 40.1273804667721),POINT,-88.2728326123487,40.1273804667721,-0.0021675688654902,-0.006814028255591592
B-Injury,pedestrian,Clear,Darkness,Wet,No Controls,urbana,2011,0,1,3488,POINT (-88.2006316700545 40.1289167505449),POINT,-88.2006316700545,40.128916750544896,-0.002988630096435488,-0.006775505467607245
C-Injury,pedestrian,Clear,Dusk,Snow or Slush,No Controls,urbana,2011,0,1,3489,POINT (-88.2279519415402 40.1104043901874),POINT,-88.2279519415402,40.1104043901874,-0.0026779469526559707,-0.007239708595812525
B-Injury,pedestrian,Clear,Daylight,Snow or Slush,No Controls,champaign,2011,0,1,3490,POINT (-88.2579088366102 40.1221715308546),POINT,-88.2579088366102,40.1221715308546,-0.002337280413412569,-0.006944643925383566
B-Injury,pedestrian,Clear,Darkness,Dry,No Controls,urbana,2011,0,1,3491,POINT (-88.1896824426195 40.1439958140436),POINT,-88.1896824426195,40.143995814043606,-0.003113143515097749,-0.0063973933138173926
B-Injury,pedestrian,Clear,"Darkness, lighted road",Wet,Traffic Signal,champaign,2011,0,1,3494,POINT (-88.2335492036491 40.1126691988351),POINT,-88.2335492036491,40.1126691988351,-0.0026142954992118173,-0.0071829178225806395
B-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2011,0,1,3495,POINT (-88.2089191599988 40.1115906257439),POINT,-88.2089191599988,40.1115906257439,-0.002894385665838124,-0.007209963374485632
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,Stop Sign/Flasher,champaign,2011,0,1,3496,POINT (-88.2344700702737 40.1041313512082),POINT,-88.2344700702737,40.1041313512082,-0.002603823504521677,-0.007397006977070355
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,Traffic Signal,urbana,2011,0,1,3497,POINT (-88.1906998189069 40.0984100921682),POINT,-88.1906998189069,40.0984100921682,-0.0031015740230617853,-0.007540469306689803
B-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,urbana,2011,0,1,3499,POINT (-88.2049226673054 40.1092999450199),POINT,-88.2049226673054,40.1092999450199,-0.002939833344303862,-0.007267402897985971
C-Injury,pedestrian,Rain,"Darkness, lighted road",Wet,Traffic Signal,urbana,2011,0,1,3504,POINT (-88.1906998156974 40.0984099173004),POINT,-88.1906998156974,40.0984099173004,-0.0031015740595597904,-0.007540473691553663
C-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2011,0,2,3507,POINT (-88.2451896579701 40.115340059743),POINT,-88.2451896579701,40.115340059743,-0.002481921523888655,-0.007115945164070062
B-Injury,pedestrian,Rain,Darkness,Wet,Traffic Signal,champaign,2011,0,1,3508,POINT (-88.2302885147772 40.1041713366547),POINT,-88.2302885147772,40.1041713366547,-0.002651375696974153,-0.007396004329704544
C-Injury,pedestrian,Clear,Darkness,Dry,Stop Sign/Flasher,urbana,2011,0,1,3509,POINT (-88.2037879979978 40.1125394616086),POINT,-88.2037879979978,40.1125394616086,-0.002952736679756477,-0.007186171023427189
B-Injury,pedestrian,Rain,Daylight,Wet,Traffic Signal,urbana,2011,0,1,3511,POINT (-88.2192395145701 40.105978800357),POINT,-88.2192395145701,40.105978800357,-0.0027770237207047537,-0.007350681621604552
C-Injury,pedestrian,Clear,Daylight,Dry,Other,urbana,2011,0,1,3513,POINT (-88.227890135452 40.1104084030145),POINT,-88.227890135452,40.110408403014496,-0.002678649804741317,-0.007239607972939161
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,Traffic Signal,urbana,2011,0,1,3515,POINT (-88.2195408352587 40.1273696092058),POINT,-88.2195408352587,40.1273696092058,-0.0027735971347403084,-0.006814300512405135
Property Damage,pedestrian,Rain,"Darkness, lighted road",Wet,Traffic Signal,champaign,2011,0,0,3517,POINT (-88.2468767239029 40.0835694618433),POINT,-88.2468767239029,40.0835694618433,-0.0024627363943397085,-0.007912602675332267
B-Injury,pedestrian,Rain,"Darkness, lighted road",Wet,Traffic Signal,champaign,2011,0,1,3519,POINT (-88.2302892065274 40.1041713290348),POINT,-88.2302892065274,40.1041713290348,-0.0026513678304663996,-0.007396004520775953
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,urbana,2011,0,1,3524,POINT (-88.2238488449487 40.1053589209117),POINT,-88.2238488449487,40.105358920911705,-0.002724606919008926,-0.007366225289297896
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2011,0,1,3525,POINT (-88.2858588722469 40.0993996487018),POINT,-88.2858588722469,40.0993996487018,-0.002019435660482159,-0.007515655872337792
B-Injury,pedestrian,Clear,Darkness,Dry,No Controls,urbana,2011,0,2,3527,POINT (-88.2194830440969 40.1255459063936),POINT,-88.2194830440969,40.1255459063936,-0.0027742543295210475,-0.006860030421179223
B-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,champaign,2011,0,1,3528,POINT (-88.2335625810691 40.1163548931494),POINT,-88.2335625810691,40.1163548931494,-0.0026141433726526,-0.007090497904360259
B-Injury,pedestrian,Rain,Daylight,Wet,No Controls,urbana,2011,0,1,3530,POINT (-88.2231560734893 40.113549343517),POINT,-88.2231560734893,40.113549343517,-0.0027324850403899438,-0.007160847924052219
B-Injury,pedestrian,Clear,Daylight,Dry,Other Warning Sign,champaign,2011,0,1,3531,POINT (-88.2334904622336 40.1041397018553),POINT,-88.2334904622336,40.104139701855296,-0.0026149635001739367,-0.007396797582026817
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2011,0,1,3533,POINT (-88.2388192722109 40.1284743327808),POINT,-88.2388192722109,40.1284743327808,-0.002554364855053656,-0.006786599229078072
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,Traffic Signal,champaign,2011,0,1,3534,POINT (-88.2387090408223 40.1102298946413),POINT,-88.2387090408223,40.1102298946413,-0.0025556183943668542,-0.007244084125285388
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2011,0,1,3536,POINT (-88.2579851220706 40.1324458758262),POINT,-88.2579851220706,40.1324458758262,-0.00233641290348784,-0.006687011566031582
C-Injury,pedestrian,Clear,Darkness,Dry,No Controls,champaign,2012,0,1,3539,POINT (-88.2457888250649 40.1304370150213),POINT,-88.2457888250649,40.13043701502129,-0.0024751078611195743,-0.006737384368405693
C-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2012,0,1,3540,POINT (-88.2256900008817 40.1163999990608),POINT,-88.2256900008817,40.116399999060796,-0.002703669494805427,-0.007089366859762665
B-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,urbana,2012,0,1,3544,POINT (-88.2049201878443 40.1092999971732),POINT,-88.2049201878443,40.1092999971732,-0.0029398615404647426,-0.00726740159022584
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,urbana,2012,0,1,3545,POINT (-88.1907892761509 40.1024096591012),POINT,-88.1907892761509,40.102409659101205,-0.003100556725052324,-0.007440178936044826
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2012,0,1,3546,POINT (-88.2450988309256 40.1057270012633),POINT,-88.2450988309256,40.1057270012633,-0.002482954399119817,-0.007356995561303178
C-Injury,pedestrian,Clear,Dusk,Dry,Stop Sign/Flasher,urbana,2012,0,1,3547,POINT (-88.2238800005166 40.109080000409),POINT,-88.2238800005166,40.109080000409,-0.0027242526212932056,-0.0072729180767335125
C-Injury,pedestrian,Rain,Daylight,Wet,Traffic Signal,urbana,2012,0,1,3548,POINT (-88.2191300008318 40.1006499990841),POINT,-88.2191300008318,40.1006499990841,-0.0027782690989771727,-0.007484302952039805
C-Injury,pedestrian,Other,Daylight,Wet,Stop Sign/Flasher,champaign,2012,0,1,3549,POINT (-88.2767098780496 40.1103299981184),POINT,-88.2767098780496,40.1103299981184,-0.00212347702336274,-0.007241573999816907
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,urbana,2012,0,1,3550,POINT (-88.204604674422 40.10181946073),POINT,-88.204604674422,40.10181946073,-0.002943449524646897,-0.00745497834167895
C-Injury,pedestrian,Rain,"Darkness, lighted road",Wet,Traffic Signal,urbana,2012,0,1,3554,POINT (-88.219320001503 40.1105700003849),POINT,-88.219320001503,40.1105700003849,-0.0027761084320936675,-0.00723555586918788
C-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2012,0,1,3556,POINT (-88.203600000262 40.118899999048),POINT,-88.203600000262,40.118899999048,-0.002954874569477309,-0.007026678591375443
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,rantoul,2012,0,1,3558,POINT (-88.162715135057 40.2838180228691),POINT,-88.162715135057,40.2838180228691,-0.003419812791688747,-0.002891308434528768
C-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,rantoul,2012,0,1,3559,POINT (-88.1620451402118 40.3021636135443),POINT,-88.1620451402118,40.302163613544295,-0.00342743189990042,-0.002431287107386097
B-Injury,pedestrian,Clear,Darkness,Dry,No Controls,unincorporated,2012,0,1,3560,POINT (-88.0425848977775 40.1279136237254),POINT,-88.0425848977775,40.1279136237254,-0.00478592073100844,-0.006800659181050864
B-Injury,pedestrian,Rain,Darkness,Wet,Other Regualtory Sig,st joseph,2012,0,1,3561,POINT (-88.0442022650918 40.1203410404724),POINT,-88.0442022650918,40.1203410404724,-0.004767528206537561,-0.0069905440345624965
B-Injury,pedestrian,Clear,Darkness,Dry,No Controls,champaign,2012,0,1,3562,POINT (-88.2733920723582 40.1309844190578),POINT,-88.2733920723582,40.130984419057796,-0.002161206747358789,-0.0067236580438728
C-Injury,pedestrian,Clear,Darkness,Dry,Lane Use Marking,champaign,2012,0,1,3564,POINT (-88.2418779180803 40.134882699926),POINT,-88.2418779180803,40.134882699926,-0.0025195822682513385,-0.0066259074524463914
B-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,urbana,2012,0,1,3565,POINT (-88.2074082005778 40.1124600319321),POINT,-88.2074082005778,40.1124600319321,-0.0029115681313668655,-0.007188162746988636
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,broadlands,2012,0,1,3567,POINT (-87.994571527721 39.9101171969339),POINT,-87.994571527721,39.910117196933896,-0.005331923531910814,-0.012261971551604352
B-Injury,pedestrian,Clear,Darkness,Dry,No Controls,unincorporated,2012,0,1,3568,POINT (-88.192291203681 40.1222371209235),POINT,-88.192291203681,40.1222371209235,-0.0030834769692005253,-0.006942999234238057
B-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,champaign,2012,0,1,3569,POINT (-88.2335703878845 40.1102800935974),POINT,-88.2335703878845,40.110280093597396,-0.002614054594400383,-0.007242825371025944
B-Injury,pedestrian,Clear,Daylight,Dry,Other Warning Sign,urbana,2012,0,1,3570,POINT (-88.2281158014216 40.1103943539746),POINT,-88.2281158014216,40.1103943539746,-0.0026760835559793165,-0.00723996025693444
C-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,urbana,2012,0,1,3571,POINT (-88.2215128849542 40.1068991527979),POINT,-88.2215128849542,40.1068991527979,-0.0027511712009641006,-0.007327603501156003
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2012,0,1,3572,POINT (-88.2361209064666 40.1014817616558),POINT,-88.2361209064666,40.1014817616558,-0.0025850503756184016,-0.0074634462498013605
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,unincorporated,2012,0,1,3574,POINT (-88.3505025442696 40.0982941043909),POINT,-88.3505025442696,40.098294104390895,-0.0012843148817599708,-0.007543377735870058
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,urbana,2012,0,1,3575,POINT (-88.2075601419872 40.1116518126063),POINT,-88.2075601419872,40.1116518126063,-0.002909840270252194,-0.007208429095097109
B-Injury,pedestrian,Clear,Daylight,Dry,Lane Use Marking,champaign,2012,0,1,3576,POINT (-88.238671136998 40.1055039587492),POINT,-88.238671136998,40.1055039587492,-0.002556049432517521,-0.007362588420925918
C-Injury,pedestrian,Clear,Daylight,Dry,No Controls,unincorporated,2012,0,1,3577,POINT (-88.1762358965172 40.1098921970662),POINT,-88.1762358965172,40.1098921970662,-0.0032660561689206442,-0.007252551995817328
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2012,0,1,3579,POINT (-88.2498792771692 40.1153211748488),POINT,-88.2498792771692,40.115321174848795,-0.00242859168649419,-0.007116418708598993
C-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,champaign,2012,0,1,3580,POINT (-88.2333299689103 40.0980904421409),POINT,-88.2333299689103,40.0980904421409,-0.002616788612719641,-0.0075484846294114
B-Injury,pedestrian,Rain,Daylight,Wet,Stop Sign/Flasher,urbana,2012,0,1,3581,POINT (-88.181280998453 40.1056920967927),POINT,-88.181280998453,40.1056920967927,-0.0032086838206654175,-0.007357870801635904
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2012,0,1,3582,POINT (-88.2339095826221 40.1144320174502),POINT,-88.2339095826221,40.114432017450206,-0.0026101973088866553,-0.007138714603769638
Property Damage,pedestrian,Clear,Darkness,Dry,Traffic Signal,urbana,2012,0,0,3583,POINT (-88.2193000733371 40.1090953225331),POINT,-88.2193000733371,40.1090953225331,-0.00277633505301997,-0.007272533869760427
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2012,0,1,3584,POINT (-88.2579449021326 40.123948734286),POINT,-88.2579449021326,40.123948734285996,-0.002336870280230335,-0.006900080002881022
B-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,champaign,2013,0,1,3586,POINT (-88.2580145870011 40.1358598156419),POINT,-88.2580145870011,40.1358598156419,-0.0023360778315158906,-0.006601405975423518
C-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2013,0,1,3589,POINT (-88.2089200020434 40.1115899988419),POINT,-88.2089200020434,40.11158999884189,-0.0028943760901988967,-0.007209979094246236
B-Injury,pedestrian,Rain,"Darkness, lighted road",Wet,Stop Sign/Flasher,urbana,2013,0,2,3590,POINT (-88.2238700643718 40.1070101001835),POINT,-88.2238700643718,40.1070101001835,-0.0027243656140468514,-0.007324821461347607
C-Injury,pedestrian,Rain,Darkness,Wet,No Controls,urbana,2013,0,1,3591,POINT (-88.2192500020292 40.1064700001941),POINT,-88.2192500020292,40.1064700001941,-0.002776904458465247,-0.007338364634653539
C-Injury,pedestrian,Clear,Daylight,Dry,No Controls,urbana,2013,0,1,3592,POINT (-88.2253520136623 40.1070012591045),POINT,-88.2253520136623,40.1070012591045,-0.0027075130485539407,-0.007325043154122049
C-Injury,pedestrian,Clear,Daylight,Dry,No Controls,unincorporated,2013,0,1,3597,POINT (-88.1702552827499 40.1072057427836),POINT,-88.1702552827499,40.107205742783606,-0.0033340670555593982,-0.007319915662993164
B-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2013,0,1,3598,POINT (-88.2688999799994 40.1273215642414),POINT,-88.2688999799994,40.1273215642414,-0.0022122903310966575,-0.006815505254660528
C-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,champaign,2013,0,1,3599,POINT (-88.2768100001896 40.1164634703389),POINT,-88.2768100001896,40.1164634703389,-0.0021223384453206945,-0.007087775297947862
B-Injury,pedestrian,Rain,"Darkness, lighted road",Wet,No Controls,urbana,2013,0,1,3600,POINT (-88.2256908629376 40.116399999862),POINT,-88.2256908629376,40.116399999862,-0.0027036596915998895,-0.007089366839672306
B-Injury,pedestrian,Clear,Daylight,Dry,Traffic Signal,champaign,2013,0,2,3601,POINT (-88.2787200791876 40.1128499999024),POINT,-88.2787200791876,40.112849999902394,-0.0021006172355488616,-0.007178384180224926
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,Traffic Signal,rantoul,2013,0,1,3602,POINT (-88.1365206939253 40.3121200000216),POINT,-88.1365206939253,40.3121200000216,-0.003717693115630768,-0.002181627655045419
B-Injury,pedestrian,Clear,Daylight,Dry,Police/Flagman,rantoul,2013,0,1,3603,POINT (-88.1938428723102 40.3098611427569),POINT,-88.1938428723102,40.3098611427569,-0.00306583156300177,-0.0022382691955185685
B-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,rantoul,2013,0,1,3606,POINT (-88.164842763968 40.2882445975703),POINT,-88.164842763968,40.2882445975703,-0.0033956176280641416,-0.002780310712798555
