crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,x,y,norm_x,norm_y
C-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3021,-88.2389672230544,40.136066045806,0.002552682374218612,0.006341626550248936
B-Injury,pedalcyclist,rain,dusk,wet,unknown,urbana,2007,0,1,3022,-88.2239313420938,40.1059592100241,0.0027236687704840752,0.005596391665775704
C-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3023,-88.2579794123891,40.1319540022871,0.0023364778333621918,0.006239841085348133
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,unknown,champaign,2007,0,1,3024,-88.2383142361548,40.110249340067,0.002560108069930289,0.005702585308643214
C-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3025,-88.2470826791877,40.1126021006951,0.002460394293332674,0.0057608232220385915
B-Injury,pedalcyclist,rain,"darkness, lighted road",wet,unknown,champaign,2007,0,1,3026,-88.2828122952764,40.0983412636892,0.0020540810010842223,0.005407824544410215
C-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3027,-88.2446681358807,40.097703378298,0.002487852216135624,0.005392034959305301
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,2,3028,-88.2073100228441,40.109250592906,0.002912684597832891,0.005677863307615374
C-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3029,-88.2351958204336,40.1126412769807,0.002595570352960034,0.005761792953128491
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3030,-88.230630581071,40.1115280346314,0.0026474857564370135,0.0057342368512656
Property Damage,pedalcyclist,clear,"darkness, lighted road",ice,no controls,urbana,2008,0,0,3031,-88.2234445650962,40.1059659235792,0.0027292043453415404,0.005596557846489341
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,stop sign/flasher,champaign,2008,0,1,3032,-88.2414800019752,40.1026999950676,0.0025241073267434516,0.005515716276997656
B-Injury,pedalcyclist,rain,daylight,wet,stop sign/flasher,champaign,2008,0,1,3034,-88.270289453332,40.1183686746179,0.0021964893920981485,0.005903563298820346
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2008,0,1,3035,-88.2462473357693,40.0878407163985,0.002469893727461667,0.0051479043653592385
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3036,-88.2451896259823,40.1153385268503,0.0024819218876503723,0.0058285580130480194
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2008,0,1,3037,-88.2434497215044,40.1088131171156,0.0025017078913638965,0.005667034463877706
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2008,0,1,3039,-88.2436201899012,40.1336183098363,0.0024997693433719006,0.006281037711029426
Property Damage,pedalcyclist,clear,daylight,dry,no controls,champaign,2008,0,0,3040,-88.246835868912,40.1148287647047,0.0024632009928345824,0.005815939864251497
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3041,-88.2451400213483,40.111640648995,0.002482485986131068,0.005737024396023094
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2008,0,1,3042,-88.2580144466879,40.1358605657861,0.0023360794271423306,0.00633654030073417
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2008,0,1,3044,-88.2193810318502,40.1164311332551,0.0027754144016500994,0.005855603313117146
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3046,-88.2320989373846,40.1154008886824,0.0026307877687929515,0.005830101656261718
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2008,0,1,3047,-88.2577993595687,40.1126598131871,0.0023385253743729425,0.005762251780078396
C-Injury,pedalcyclist,clear,daylight,dry,lane use marking,unincorporated,2008,0,1,3048,-88.1825889187416,40.2260688376119,0.0031938102939771166,0.008569466786919626
B-Injury,pedalcyclist,clear,daylight,dry,no controls,st joseph,2008,0,1,3049,-88.0382702268195,40.1168488107027,0.004834986697951936,0.005865942088226719
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,unincorporated,2008,0,1,3051,-88.2378607324278,40.0104694930694,0.002565265264788122,0.0032327335019404625
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,st joseph,2008,0,1,3053,-88.0416992415873,40.1131799202504,0.004795992316483908,0.005775125996752695
C-Injury,pedalcyclist,unknown,daylight,unknown,no controls,champaign,2008,0,1,3054,-88.2545396112958,40.1306872650088,0.0023755948757460737,0.006208485521578807
B-Injury,pedalcyclist,clear,daylight,dry,no controls,rantoul,2008,0,1,3056,-88.1558211519176,40.3106815579413,0.003498210415080995,0.010663886516593491
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2008,0,1,3058,-88.2575811779356,40.0927182971592,0.002341006512077525,0.00526863918322722
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2008,0,1,3059,-88.2517122608464,40.1036540137135,0.0024077471962910633,0.0055393311125291125
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2008,0,1,3060,-88.2468109043477,40.112609881045,0.002463484887133548,0.005761015809137541
Property Damage,pedalcyclist,clear,daylight,dry,no controls,urbana,2008,0,0,3061,-88.2159669695075,40.1127594041028,0.002814238745772908,0.005764716955266381
Property Damage,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2008,0,0,3062,-88.2019300852411,40.1220186704026,0.002973864660729107,0.005993911690350045
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3064,-88.2603695333102,40.1309505064084,0.0023092976392646725,0.006215001539251211
C-Injury,pedalcyclist,clear,darkness,dry,stop sign/flasher,champaign,2008,0,1,3065,-88.2355401104111,40.1272697460605,0.0025916551249347665,0.006123891632102189
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3066,-88.2468315149459,40.1144191366273,0.002463250505661646,0.0058058003353036805
B-Injury,pedalcyclist,rain,"darkness, lighted road",wet,traffic signal,champaign,2008,0,1,3068,-88.2434716004798,40.11022125248,0.0025014590860451057,0.0057018900562492755
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2008,0,1,3069,-88.2387094344258,40.1126207405397,0.0025556139183508363,0.00576128461434617
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2008,0,1,3070,-88.2387294870562,40.1163404613301,0.002555385882027761,0.005853358909818084
Property Damage,pedalcyclist,clear,"darkness, lighted road",dry,traffic signal,champaign,2008,0,0,3071,-88.2445883723397,40.0980934446604,0.002488759278413112,0.0054016902768758875
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3072,-88.2386321630873,40.1026992480365,0.0025564926395736853,0.005515697785727403
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2008,0,1,3073,-88.2451799422975,40.0944788596928,0.0024820320094564936,0.0053122184097470155
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2008,0,1,3074,-88.2191595348441,40.1018902481519,0.0027779332414146207,0.005495672601416954
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2008,0,1,3075,-88.2191305958169,40.1006490504101,0.002778262332871477,0.005464949218115441
C-Injury,pedalcyclist,unknown,daylight,dry,stop sign/flasher,urbana,2008,0,1,3076,-88.2240900822153,40.1200593498641,0.0027218635951579482,0.005945412604436942
C-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2008,0,1,3077,-88.21933744834,40.1115290947101,0.0027759100285685437,0.005734263091407037
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2008,0,1,3078,-88.2320795238633,40.1126803348099,0.002631008537237098,0.005762759752065494
Property Damage,pedalcyclist,clear,daylight,dry,no controls,champaign,2008,0,0,3079,-88.2626419423549,40.1227121607272,0.0022834560517704804,0.006011077665070062
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,traffic signal,champaign,2008,0,1,3080,-88.2302902575577,40.1041713181658,0.0026513558782646565,0.005552135956137927
B-Injury,pedalcyclist,clear,daylight,dry,no controls,rantoul,2008,0,1,3081,-88.1388731095017,40.3220663714364,0.00369094170259545,0.010945694948114933
B-Injury,pedalcyclist,clear,daylight,dry,no controls,rantoul,2008,0,1,3083,-88.1668686934244,40.2870546379989,0.003372578979530867,0.010079049070330762
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3084,-88.2574009487223,40.0792197761649,0.0023430560590089328,0.004934510123414182
B-Injury,pedalcyclist,rain,daylight,wet,no controls,urbana,2008,0,1,3085,-88.223840518449,40.1048456705617,0.0027247016070543204,0.005568828209468594
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,st joseph,2008,0,1,3086,-88.0416992415873,40.1131799202504,0.004795992316483908,0.005775125996752695
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3087,-88.2764182126058,40.0908492168316,0.002126793810937786,0.005222373814388657
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2008,0,1,3088,-88.2320504643395,40.1102999222534,0.002631338998968386,0.005703837370138779
C-Injury,pedalcyclist,rain,"darkness, lighted road",wet,traffic signal,champaign,2008,0,1,3089,-88.2335714564492,40.1079702414535,0.0026140424427993107,0.00564617075202097
Property Damage,pedalcyclist,clear,daylight,dry,no controls,urbana,2008,0,0,3090,-88.227896559306,40.1104079863899,0.002678576753375118,0.005706512283067769
Property Damage,pedalcyclist,clear,daylight,dry,no controls,urbana,2008,0,0,3091,-88.2205237740483,40.1105419862068,0.0027624192621683915,0.00570982918221942
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2008,0,1,3092,-88.2139149031105,40.1123495268726,0.0028375746207402494,0.0057545712590360495
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2008,0,1,3093,-88.1966397425302,40.1162959916424,0.0030340258602968525,0.005852258151079728
B-Injury,pedalcyclist,rain,"darkness, lighted road",wet,stop sign/flasher,rantoul,2009,0,1,3096,-88.1426490041412,40.3110406320735,0.003648002641107888,0.010672774683100425
C-Injury,pedalcyclist,clear,darkness,dry,traffic signal,champaign,2009,0,1,3097,-88.280343065598,40.1274604133518,0.002082160811330609,0.006128611221959913
B-Injury,pedalcyclist,clear,dawn,dry,other,champaign,2009,0,1,3098,-88.2289518759245,40.1108671920113,0.002666575808037253,0.00571787900558521
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2009,0,1,3100,-88.2254916288391,40.1059973710058,0.0027059253600103697,0.0055973362650351965
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2009,0,1,3101,-88.2334296306626,40.1014889489332,0.0026156552701561966,0.005485739236813157
B-Injury,pedalcyclist,rain,daylight,wet,other,rantoul,2009,0,1,3102,-88.1523714333113,40.3082188344007,0.003537440238339626,0.010602926689842966
Property Damage,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,0,3103,-88.2374487058732,40.101474606997,0.0025699507857709788,0.005485384230686147
B-Injury,pedalcyclist,clear,daylight,dry,no controls,rantoul,2009,0,1,3104,-88.1344805815276,40.3094146095479,0.0037408930510236305,0.010632525727089429
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,1,3106,-88.2747995738443,40.1309691358844,0.002145200794167414,0.0062154626749048305
C-Injury,pedalcyclist,clear,daylight,dry,no controls,gifford,2009,0,1,3107,-88.0215275635981,40.3060300008075,0.0050253824356953445,0.010548746464402714
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2009,0,1,3108,-88.1994296526096,40.1273891908135,0.0030022993075506928,0.0061268482495744035
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,1,3109,-88.2536151612636,40.1101399827695,0.0023861076205561596,0.005699878386083945
Fatal,pedalcyclist,clear,darkness,dry,lane use marking,urbana,2009,1,0,3110,-88.2210743189357,40.1105456634408,0.0027561585258320137,0.005709920204838966
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2009,0,1,3111,-88.2195508347957,40.1299005957636,0.002773483421097568,0.00618901308786597
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2009,0,1,3112,-88.2423414702532,40.1272100979434,0.0025143108035642365,0.006122415161509953
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2009,0,1,3113,-88.2468767239029,40.0835694618433,0.0024627363943397085,0.005042177947675739
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2009,0,1,3115,-88.2335703588865,40.1102806096532,0.0026140549241624976,0.005703359325103453
B-Injury,pedalcyclist,rain,daylight,wet,stop sign/flasher,unincorporated,2009,0,1,3117,-88.2324500107769,40.083481760132,0.0026267954005153265,0.005040007066113895
B-Injury,pedalcyclist,clear,dusk,dry,no controls,champaign,2009,0,1,3119,-88.2304881818471,40.1273089204917,0.0026491051048603055,0.006124861317290032
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2009,0,1,3121,-88.2452188245063,40.1211595077322,0.002481589845224234,0.005972644825972167
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,1,3122,-88.2626944460395,40.1257789687896,0.002282858985602962,0.006086990403580381
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,1,3123,-88.2468808394632,40.1211807325691,0.002462689592637407,0.005973170204626683
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2009,0,1,3124,-88.2159889217593,40.1065197764927,0.0028139891071627767,0.005610267374617815
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2009,0,1,3126,-88.2468109054203,40.1126098810458,0.0024634848749359797,0.00576101580915724
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2009,0,1,3127,-88.1813407827234,40.0988187252745,0.0032080039604713705,0.005419643157031539
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2009,0,1,3128,-88.2050098267973,40.1135204560582,0.0029388421760803995,0.005783555283882666
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2009,0,1,3129,-88.1758300659368,40.1128806401233,0.003270671229961606,0.005767717912005373
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2009,0,1,3130,-88.2574894074614,40.0835994364498,0.002342050115888173,0.005042919909487268
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,1,3131,-88.2951612673934,40.0850819984946,0.0019136498387598217,0.0050796177864141055
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2009,0,1,3132,-88.2011386118059,40.1238004141076,0.0029828652102000253,0.00603801521467165
B-Injury,pedalcyclist,clear,daylight,dry,no controls,rantoul,2009,0,1,3133,-88.1676522382209,40.307236426647,0.003363668593673489,0.010578609138369433
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2009,0,1,3135,-88.2194098198148,40.1105676110277,0.0027750870280605594,0.0057104634737331905
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,1,3136,-88.2767183795046,40.1090130801824,0.002123380345744901,0.005671984152183173
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2009,0,1,3137,-88.2385206855859,40.0980392268295,0.002557760349545587,0.005400348222226233
B-Injury,pedalcyclist,clear,daylight,dry,no controls,unincorporated,2009,0,1,3138,-88.2844800936991,39.9669357549642,0.0020351149795559656,0.0021551423355173575
C-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2009,0,1,3139,-88.2239802363309,40.1125357637069,0.0027231127505593913,0.005759181181736052
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2009,0,1,3140,-88.2386711103913,40.1053707230294,0.002556049735085997,0.00558182483980013
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2009,0,1,3141,-88.2193009113469,40.1090901853342,0.002776325523263917,0.00567389273697476
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2009,0,1,3142,-88.2384577909813,40.1102344109719,0.0025584755801205472,0.005702215768564547
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,1,3143,-88.2434678390386,40.1100161321476,0.00250150186074357,0.005696812710083481
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2009,0,1,3144,-88.2766696780761,40.1090099664696,0.0021239341730712497,0.0056719070784110905
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2009,0,1,3147,-88.27869854065,40.109239176685,0.0021008621694462424,0.005677580721753498
C-Injury,pedalcyclist,rain,dawn,wet,no controls,urbana,2009,0,1,3148,-88.2169098797258,40.1183302075219,0.002803516073742491,0.005902611122309691
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,traffic signal,champaign,2009,0,1,3149,-88.2435606625618,40.1272001708531,0.0025004462817746435,0.006122169436119087
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,mahomet,2009,0,1,3151,-88.3935737917266,40.1893084197261,0.0007945133593463987,0.007659535701010439
B-Injury,pedalcyclist,clear,darkness,dry,no controls,champaign,2009,0,1,3152,-88.244301098171,40.0999193016981,0.0024920261288874593,0.005446885739076349
B-Injury,pedalcyclist,rain,"darkness, lighted road",wet,traffic signal,urbana,2009,0,1,3154,-88.2195408352587,40.1273696092058,0.0027735971347403084,0.0061263635457928555
C-Injury,pedalcyclist,rain,darkness,wet,stop sign/flasher,urbana,2009,0,1,3155,-88.2001112433637,40.1018847482944,0.0029945483319293417,0.005495536463375113
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2009,0,1,3156,-88.2468687778308,40.1202115310633,0.0024628267562038946,0.0059491795475732035
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2009,0,1,3157,-88.2335492036491,40.1126691988351,0.0026142954992118173,0.005762484103141274
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2009,0,1,3158,-88.235034639666,40.1126541587057,0.002597403283047231,0.005762111814629273
