crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,Geometry,point,x,y
Fatal,Angle,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2004,1,1,3269,POINT (-88.3149345750782 40.1605537267694),POINT,-88.3149345750782,40.1605537267694
Fatal,Head on,Clear,Darkness,Dry,Lane Use Marking,Champaign,2004,1,1,3270,POINT (-88.2848851560778 40.1172021002355),POINT,-88.2848851560778,40.1172021002355
Fatal,Head on,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2004,1,5,3271,POINT (-88.3031137085639 39.9386227979012),POINT,-88.3031137085639,39.9386227979012
Fatal,Fixed object,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2004,1,0,3272,POINT (-88.2049754379672 40.2214093324064),POINT,-88.2049754379672,40.2214093324064
Fatal,Fixed object,Clear,Darkness,Dry,Unknown,Unincorporated,2004,1,0,3273,POINT (-88.0723077621375 40.1205834425797),POINT,-88.0723077621375,40.1205834425797
Fatal,Fixed object,Clear,Daylight,Dry,Lane Use Marking,St. Joseph,2004,2,1,3274,POINT (-88.0168214512372 40.1201574889548),POINT,-88.0168214512372,40.1201574889548
Fatal,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2004,1,0,3275,POINT (-87.9989302817855 40.1200125566093),POINT,-87.9989302817855,40.1200125566093
Fatal,Fixed object,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2005,3,4,3276,POINT (-88.3033901037129 39.9644605361929),POINT,-88.3033901037129,39.9644605361929
Fatal,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2005,1,1,3277,POINT (-88.1049317143974 40.186112330209),POINT,-88.1049317143974,40.186112330209
Fatal,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2005,1,0,3278,POINT (-88.3740058144752 40.1901575556219),POINT,-88.3740058144752,40.1901575556219
Fatal,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2005,1,0,3279,POINT (-88.1117172005801 40.3122355782706),POINT,-88.1117172005801,40.3122355782706
Fatal,Pedestrian,Clear,Daylight,Dry,Lane Use Marking,Champaign,2005,1,0,3280,POINT (-88.2469286585144 40.1347510603195),POINT,-88.2469286585144,40.1347510603195
Fatal,Turning,Clear,Daylight,Dry,Traffic Signal,Urbana,2005,1,3,3281,POINT (-88.2193906464908 40.1201060447035),POINT,-88.2193906464908,40.1201060447035
Fatal,Head on,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2005,2,0,3282,POINT (-88.3036927269259 39.9949296145751),POINT,-88.3036927269259,39.9949296145751
Fatal,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2005,1,1,3283,POINT (-88.1605867862211 39.90906420339),POINT,-88.1605867862211,39.90906420339
Fatal,Head on,Clear,Daylight,Dry,No Controls,Unincorporated,2005,1,1,3284,POINT (-88.4486810680535 40.2004298926502),POINT,-88.4486810680535,40.2004298926502
Fatal,Turning,Clear,Daylight,Dry,No Controls,Rantoul,2005,1,0,3285,POINT (-88.1466543327464 40.3083757380804),POINT,-88.1466543327464,40.3083757380804
Fatal,Angle,Rain,Daylight,Wet,Stop Sign/Flasher,Unincorporated,2005,1,1,3286,POINT (-88.4264722509124 40.098611864833),POINT,-88.4264722509124,40.098611864833
Fatal,Pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2005,1,0,3288,POINT (-88.2303310649335 40.106869885038),POINT,-88.2303310649335,40.106869885038
Fatal,Angle,Clear,Dusk,Dry,Stop Sign/Flasher,Champaign,2005,1,0,3289,POINT (-88.2625181932978 40.1127038052891),POINT,-88.2625181932978,40.1127038052891
Fatal,Pedestrian,Clear,Daylight,Dry,No Controls,Champaign,2005,1,0,3290,POINT (-88.2734324870798 40.1050861082534),POINT,-88.2734324870798,40.1050861082534
Fatal,Pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,Mahomet,2006,1,0,3291,POINT (-88.4103563600608 40.2002228372178),POINT,-88.4103563600608,40.2002228372178
Fatal,Fixed object,Clear,Daylight,Dry,No Controls,Unincorporated,2006,1,0,3292,POINT (-88.4330801339645 40.3579131700999),POINT,-88.4330801339645,40.3579131700999
Fatal,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2006,1,1,3293,POINT (-88.2395977903905 40.1709884844247),POINT,-88.2395977903905,40.1709884844247
Fatal,Fixed object,Clear,Daylight,Other,No Controls,Unincorporated,2006,1,0,3294,POINT (-88.1247561640692 40.1344968877369),POINT,-88.1247561640692,40.1344968877369
Fatal,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2006,1,1,3295,POINT (-88.3201953376226 39.9672879198335),POINT,-88.3201953376226,39.9672879198335
Fatal,Angle,Rain,Daylight,Wet,Stop Sign/Flasher,Unincorporated,2006,1,1,3296,POINT (-88.3693302420828 40.0842094755105),POINT,-88.3693302420828,40.0842094755105
Fatal,Train,Clear,Darkness,Dry,RR crossing gate,Unincorporated,2006,1,0,3297,POINT (-88.2103318393149 40.1892473021539),POINT,-88.2103318393149,40.1892473021539
Fatal,Overturned,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2006,1,0,3298,POINT (-88.3040288996513 40.020476889299),POINT,-88.3040288996513,40.020476889299
Fatal,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2006,1,4,3300,POINT (-88.1612416876183 39.9818818221079),POINT,-88.1612416876183,39.9818818221079
Fatal,Angle,Rain,"Darkness, lighted road",Wet,Stop Sign/Flasher,Champaign,2006,1,0,3301,POINT (-88.2392964941077 40.1566995768344),POINT,-88.2392964941077,40.1566995768344
Fatal,Sideswipe same direction,Clear,"Darkness, lighted road",Dry,Lane Use Marking,Champaign,2006,1,0,3302,POINT (-88.2835379793163 40.1457696666581),POINT,-88.2835379793163,40.1457696666581
Fatal,Fixed object,Clear,"Darkness, lighted road",Dry,Traffic Signal,Champaign,2006,1,0,3303,POINT (-88.2304267377958 40.1097673365476),POINT,-88.2304267377958,40.1097673365476
Fatal,Overturned,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,2006,1,0,3304,POINT (-88.2289346313351 40.1118152992648),POINT,-88.2289346313351,40.1118152992648
Fatal,Pedestrian,Clear,Darkness,Dry,No Controls,Urbana,2006,1,0,3305,POINT (-88.1844244035989 40.1420286026266),POINT,-88.1844244035989,40.1420286026266
Fatal,Angle,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,2006,1,0,3306,POINT (-88.2411305659329 40.112622463461),POINT,-88.2411305659329,40.112622463461
Fatal,Overturned,Snow,Darkness,Snow or slush,Lane Use Marking,Unincorporated,2007,1,3,3307,POINT (-88.3036496757465 40.0349678998424),POINT,-88.3036496757465,40.0349678998424
Fatal,Fixed object,Unknown,Unknown,Unknown,No Controls,Unincorporated,2007,1,0,3308,POINT (-88.2978825961346 40.3549873687738),POINT,-88.2978825961346,40.3549873687738
Fatal,Fixed object,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2007,1,0,3309,POINT (-88.059829757714 40.1204041527727),POINT,-88.059829757714,40.1204041527727
Fatal,Turning,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2007,2,0,3310,POINT (-88.3147901420116 40.1421110774116),POINT,-88.3147901420116,40.1421110774116
Fatal,Rear end,Fog/Smoke/Haze,Daylight,Wet,No Passing,Unincorporated,2007,1,3,3311,POINT (-88.303916038159 40.0253803338546),POINT,-88.303916038159,40.0253803338546
Fatal,Head on,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2007,1,1,3312,POINT (-88.3863503006412 40.2791850903958),POINT,-88.3863503006412,40.2791850903958
Fatal,Head on,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2007,1,0,3313,POINT (-88.1032114550165 40.1205980446527),POINT,-88.1032114550165,40.1205980446527
Fatal,Head on,Clear,Daylight,Dry,Other Warning Sign,Unincorporated,2007,1,1,3314,POINT (-87.9939493791767 40.1918955186906),POINT,-87.9939493791767,40.1918955186906
Fatal,Overturned,Clear,Daylight,Dry,Lane Use Marking,Champaign,2007,1,0,3315,POINT (-88.2856511740134 40.1475647476702),POINT,-88.2856511740134,40.1475647476702
Fatal,Other non collision,Clear,Darkness,Dry,No Controls,Champaign,2007,1,0,3316,POINT (-88.281414045586 40.0837723011882),POINT,-88.281414045586,40.0837723011882
Fatal,Unknown,Clear,Daylight,Dry,Other Warning Sign,Champaign,2007,1,0,3317,POINT (-88.2681800363888 40.1273093621829),POINT,-88.2681800363888,40.1273093621829
Fatal,Unknown,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2007,1,0,3318,POINT (-88.2468881776619 40.1254795260126),POINT,-88.2468881776619,40.1254795260126
Fatal,Unknown,Clear,Darkness,Dry,Lane Use Marking,Ludlow,2007,1,0,3319,POINT (-88.1211252917639 40.3968600166722),POINT,-88.1211252917639,40.3968600166722
Fatal,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Rantoul,2007,1,2,3320,POINT (-88.1842591240664 40.3089050936983),POINT,-88.1842591240664,40.3089050936983
Fatal,Other object,Clear,"Darkness, lighted road",Dry,Other Warning Sign,Savoy,2007,1,0,3321,POINT (-88.2472491452741 40.081239224819),POINT,-88.2472491452741,40.081239224819
Fatal,Rear end,Snow,Daylight,Snow or slush,Lane Use Marking,Urbana,2007,1,1,3323,POINT (-88.2315429582885 40.1348546354578),POINT,-88.2315429582885,40.1348546354578
Fatal,Unknown,Clear,"Darkness, lighted road",Dry,No Controls,Urbana,2007,1,0,3324,POINT (-88.2119563271168 40.0982689784893),POINT,-88.2119563271168,40.0982689784893
Fatal,Angle,Clear,"Darkness, lighted road",Dry,Stop Sign/Flasher,Champaign,2008,1,1,3325,POINT (-88.2578012013808 40.1116991143312),POINT,-88.2578012013808,40.1116991143312
Fatal,Fixed object,Clear,Daylight,Ice,No Controls,Unincorporated,2008,1,1,3326,POINT (-87.9946018834075 39.973815729636),POINT,-87.9946018834075,39.973815729636
Fatal,Head on,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2008,1,0,3327,POINT (-88.3941063609208 40.2626426760878),POINT,-88.3941063609208,40.2626426760878
Fatal,Head on,FOG/SMOKE/HAZE,Daylight,Wet,No Controls,Unincorporated,2008,1,1,3328,POINT (-88.2803206764398 40.0250275728509),POINT,-88.2803206764398,40.0250275728509
Fatal,Head on,Clear,Daylight,Dry,Lane Use Marking,OGDEN,2008,2,1,3329,POINT (-87.9633901331956 40.1118439683916),POINT,-87.9633901331956,40.1118439683916
Fatal,Fixed object,Clear,Darkness,Wet,No Controls,Champaign,2008,1,2,3330,POINT (-88.2565935876816 40.1144001151359),POINT,-88.2565935876816,40.1144001151359
Fatal,Pedestrian,Clear,Darkness,Dry,No Controls,Unincorporated,2008,1,0,3331,POINT (-88.1623897304649 40.0958474994821),POINT,-88.1623897304649,40.0958474994821
Fatal,Overturned,Clear,Darkness,Dry,No Controls,Unincorporated,2008,1,0,3332,POINT (-88.3323870940898 40.2818165027469),POINT,-88.3323870940898,40.2818165027469
Fatal,Overturned,Clear,Darkness,Dry,No Controls,Unincorporated,2008,1,1,3333,POINT (-88.0595188322755 40.297920237946),POINT,-88.0595188322755,40.297920237946
Fatal,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2008,1,0,3335,POINT (-88.2125620851726 40.2312840873341),POINT,-88.2125620851726,40.2312840873341
Fatal,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2008,1,0,3336,POINT (-88.1378461863125 40.3817150938412),POINT,-88.1378461863125,40.3817150938412
Fatal,Rear end,Rain,Darkness,Wet,Lane Use Marking,Unincorporated,2008,2,1,3337,POINT (-88.0047775228234 39.9085297678984),POINT,-88.0047775228234,39.9085297678984
Fatal,Rear end,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2008,1,2,3338,POINT (-88.0590850001116 40.1203998790288),POINT,-88.0590850001116,40.1203998790288
Fatal,Turning,Clear,Daylight,Dry,No Controls,SAVOY,2008,1,1,3339,POINT (-88.2520190247593 40.0506601963738),POINT,-88.2520190247593,40.0506601963738
Fatal,Head on,Snow,Daylight,Ice,No Controls,Champaign,2008,1,0,3340,POINT (-88.2632876394472 40.1344854493959),POINT,-88.2632876394472,40.1344854493959
Fatal,Other non collision,Clear,Darkness,Dry,No Controls,Urbana,2008,1,0,3341,POINT (-88.1974197427429 40.1301606126992),POINT,-88.1974197427429,40.1301606126992
Fatal,Fixed object,Clear,Darkness,Dry,Stop Sign/Flasher,Unincorporated,2008,2,0,3342,POINT (-88.365320470954 40.2076887621417),POINT,-88.365320470954,40.2076887621417
Fatal,Rear end,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2008,1,1,3343,POINT (-88.2950344328591 40.1361949186743),POINT,-88.2950344328591,40.1361949186743
Fatal,Head on,Clear,Daylight,Wet,Lane Use Marking,Urbana,2008,1,3,3344,POINT (-88.2235899082029 40.1349357289984),POINT,-88.2235899082029,40.1349357289984
Fatal,Pedestrian,Clear,Daylight,Dry,Traffic Signal,Urbana,2009,1,0,3345,POINT (-88.2144300051288 40.116460255706),POINT,-88.2144300051288,40.116460255706
Fatal,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2009,1,0,3346,POINT (-88.1406862556229 40.0257685422685),POINT,-88.1406862556229,40.0257685422685
Fatal,Head on,Rain,Dawn,Wet,No Controls,Unincorporated,2009,2,0,3347,POINT (-88.3001765936056 40.1130918975086),POINT,-88.3001765936056,40.1130918975086
Fatal,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2009,1,2,3348,POINT (-88.2395509403479 40.1708902804434),POINT,-88.2395509403479,40.1708902804434
Fatal,Turning,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2009,1,3,3349,POINT (-88.4602602405763 40.3110003518605),POINT,-88.4602602405763,40.3110003518605
Fatal,Pedestrian,Clear,Darkness,Dry,No Controls,Unincorporated,2009,1,0,3350,POINT (-88.365320145246 40.1980559161844),POINT,-88.365320145246,40.1980559161844
Fatal,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2009,1,1,3352,POINT (-88.1609781978669 39.9323732829678),POINT,-88.1609781978669,39.9323732829678
Fatal,Pedestrian,Clear,"Darkness, lighted road",Dry,Lane Use Marking,Urbana,2009,1,0,3353,POINT (-88.2238760648363 40.1350574396831),POINT,-88.2238760648363,40.1350574396831
Fatal,Rear end,Clear,"Darkness, lighted road",Dry,Lane Use Marking,Urbana,2009,1,4,3354,POINT (-88.2284440549206 40.1350141549273),POINT,-88.2284440549206,40.1350141549273
Fatal,Rear end,Clear,Dusk,Dry,Lane Use Marking,Unincorporated,2009,1,0,3355,POINT (-88.1348851840242 40.120571300834),POINT,-88.1348851840242,40.120571300834
Fatal,Train,Clear,"Darkness, lighted road",Dry,RR Crossing Gate,Champaign,2010,1,0,3356,POINT (-88.2363035683518 40.1272713448812),POINT,-88.2363035683518,40.1272713448812
Fatal,Overturned,Other,Darkness,Wet,No Controls,Unincorporated,2010,1,0,3357,POINT (-88.4581945387514 40.0254977663486),POINT,-88.4581945387514,40.0254977663486
Fatal,Overturned,Other,Dawn,Ice,No Controls,Unincorporated,2010,1,0,3358,POINT (-87.9877045997276 40.3179159050398),POINT,-87.9877045997276,40.3179159050398
Fatal,Pedestrian,Fog/Smoke/Haze,"Darkness, lighted road",Wet,Other,Champaign,2010,1,0,3359,POINT (-88.250842915163 40.0981083157634),POINT,-88.250842915163,40.0981083157634
Fatal,Fixed object,Sleet/Hail,Daylight,Ice,No Controls,Unincorporated,2010,1,0,3360,POINT (-88.2579894478663 39.9371285693795),POINT,-88.2579894478663,39.9371285693795
Fatal,Head on,Snow,Darkness,Snow or Slush,Lane Use Marking,Unincorporated,2010,1,1,3361,POINT (-88.3365651548348 40.1776660979444),POINT,-88.3365651548348,40.1776660979444
Fatal,Overturned,Clear,Daylight,Dry,Police/Flagman,Unincorporated,2010,1,0,3362,POINT (-88.3192645130075 40.1132734184281),POINT,-88.3192645130075,40.1132734184281
Fatal,Angle,Clear,Darkness,Dry,Stop Sign/Flasher,Champaign,2010,1,1,3363,POINT (-88.2500451592103 40.1126086503671),POINT,-88.2500451592103,40.1126086503671
Fatal,Overturned,Clear,Daylight,Dry,Other Regualtory Sig,Unincorporated,2010,1,0,3364,POINT (-88.1650118180389 40.3417731675872),POINT,-88.1650118180389,40.3417731675872
Fatal,Pedestrian,Clear,Dusk,Dry,No Controls,Urbana,2010,1,0,3365,POINT (-88.2094619046982 40.1124233766336),POINT,-88.2094619046982,40.1124233766336
Fatal,Angle,Clear,Daylight,Dry,No Controls,Unincorporated,2010,1,4,3366,POINT (-88.0783688932518 40.2542001362803),POINT,-88.0783688932518,40.2542001362803
Fatal,Turning,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2010,1,2,3367,POINT (-88.2366706124252 39.9082888697601),POINT,-88.2366706124252,39.9082888697601
Fatal,Fixed object,Fog/Smoke/Haze,Dawn,Dry,Lane Use Marking,Unincorporated,2010,1,0,3368,POINT (-88.0068507773878 40.3129055262568),POINT,-88.0068507773878,40.3129055262568
Fatal,Pedestrian,Clear,"Darkness, lighted road",Dry,Lane Use Marking,Champaign,2010,1,0,3369,POINT (-88.2724932444136 40.112801800305),POINT,-88.2724932444136,40.112801800305
Fatal,Rear end,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2010,1,1,3371,POINT (-87.9680939843835 40.1197601812043),POINT,-87.9680939843835,40.1197601812043
Fatal,Sideswipe Opposite Direction,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2010,1,0,3372,POINT (-88.3037737546197 40.0147122281601),POINT,-88.3037737546197,40.0147122281601
Fatal,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2010,1,1,3373,POINT (-88.1954654180506 39.9232503673594),POINT,-88.1954654180506,39.9232503673594
Fatal,Overturned,Clear,Daylight,Ice,Other Regualtory Sig,Unincorporated,2010,1,0,3374,POINT (-88.2527281724005 40.2241233988679),POINT,-88.2527281724005,40.2241233988679
Fatal,Fixed object,Clear,Daylight,Dry,No Controls,Urbana,2011,1,0,3375,POINT (-88.1965598431168 40.1323992210714),POINT,-88.1965598431168,40.1323992210714
Fatal,Fixed object,Clear,Darkness,Dry,Other Warning Sign,Unincorporated,2011,1,0,3376,POINT (-88.0144146875112 40.0475321499989),POINT,-88.0144146875112,40.0475321499989
Fatal,Head on,Clear,Daylight,Dry,Lane Use Marking,Champaign,2011,1,2,3378,POINT (-88.2802961093111 40.1429496663309),POINT,-88.2802961093111,40.1429496663309
Fatal,Overturned,Clear,Daylight,Dry,No Controls,Champaign,2011,1,0,3379,POINT (-88.236922479676 40.1163480594709),POINT,-88.236922479676,40.1163480594709
Fatal,Fixed object,Fog/Smoke/Haze,Dawn,Dry,No Controls,Unincorporated,2011,1,0,3380,POINT (-88.1616244354724 40.0255392286266),POINT,-88.1616244354724,40.0255392286266
Fatal,Fixed object,Clear,Daylight,Dry,No Controls,Unincorporated,2011,1,0,3382,POINT (-88.1808292640534 40.0546983648022),POINT,-88.1808292640534,40.0546983648022
Fatal,Fixed object,Rain,Darkness,Wet,No Controls,Unincorporated,2011,1,0,3383,POINT (-88.2940768815929 39.9870067779609),POINT,-88.2940768815929,39.9870067779609
Fatal,Pedestrian,Clear,Darkness,Ice,No Controls,Champaign,2011,1,0,3384,POINT (-88.2952108503235 40.0927475956363),POINT,-88.2952108503235,40.0927475956363
Fatal,Pedestrian,Rain,Darkness,Wet,Traffic Signal,Urbana,2011,1,0,3385,POINT (-88.2128199747718 40.116488673335),POINT,-88.2128199747718,40.116488673335
Fatal,Pedestrian,Rain,"Darkness, lighted road",Wet,Traffic Signal,Rantoul,2011,1,0,3386,POINT (-88.155799676328 40.3081906655675),POINT,-88.155799676328,40.3081906655675
Fatal,Head on,Clear,Dawn,Dry,Lane Use Marking,Unincorporated,2012,1,1,3387,POINT (-88.441695917351 40.3109500013532),POINT,-88.441695917351,40.3109500013532
Fatal,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Mahomet,2012,1,0,3388,POINT (-88.3697148353953 40.1888810185311),POINT,-88.3697148353953,40.1888810185311
Fatal,Rear end,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2012,1,1,3389,POINT (-88.1447284804362 40.3684452009439),POINT,-88.1447284804362,40.3684452009439
Fatal,Pedestrian,Clear,"Darkness, lighted road",Dry,Lane Use Marking,Urbana,2012,1,0,3390,POINT (-88.2095405767871 40.1165100007473),POINT,-88.2095405767871,40.1165100007473
Fatal,Parked Motor Vehicle,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2012,1,1,3391,POINT (-88.2111697694023 40.1892485072642),POINT,-88.2111697694023,40.1892485072642
Fatal,Angle,Fog/Smoke/Haze,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2012,1,1,3392,POINT (-87.9585200007596 40.0762199988664),POINT,-87.9585200007596,40.0762199988664
Fatal,Fixed object,Rain,Darkness,Wet,No Controls,Unincorporated,2012,1,0,3393,POINT (-88.1079116751127 40.0257590678918),POINT,-88.1079116751127,40.0257590678918
Fatal,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2012,1,2,3394,POINT (-88.3727760033504 40.2069547486483),POINT,-88.3727760033504,40.2069547486483
Fatal,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2012,1,0,3395,POINT (-87.9769630967462 40.0424647464524),POINT,-87.9769630967462,40.0424647464524
Fatal,Fixed object,Clear,Darkness,Dry,Lane Use Marking,Champaign,2012,1,0,3396,POINT (-88.3041080279814 40.1278615334893),POINT,-88.3041080279814,40.1278615334893
Fatal,Overturned,Clear,Darkness,Dry,Other Warning Sign,Unincorporated,2012,1,0,3397,POINT (-88.0618105912465 40.0537120652275),POINT,-88.0618105912465,40.0537120652275
Fatal,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2013,1,2,3399,POINT (-88.4260800010065 40.0551199992842),POINT,-88.4260800010065,40.0551199992842
Fatal,Overturned,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2013,1,0,3400,POINT (-88.3220648804484 40.1728676865887),POINT,-88.3220648804484,40.1728676865887
Fatal,Overturned,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2013,1,3,3401,POINT (-88.3040094893782 40.0077967808366),POINT,-88.3040094893782,40.0077967808366
